filename,class,split,source_path
5j45j45j-min.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\5j45j45j-min.jpg
maxresdefault2.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\maxresdefault2.jpg
granby-workshop-assemble-ceramics-design_dezeen_2364_col_5-852x852.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\granby-workshop-assemble-ceramics-design_dezeen_2364_col_5-852x852.jpg
broken-glass-waste-and-disposal-drawing_csp79427295.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\broken-glass-waste-and-disposal-drawing_csp79427295.jpg
1000_F_172501432_IhEVRC2DHxNv7FchR8D5RbTA7f2gWbee.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\1000_F_172501432_IhEVRC2DHxNv7FchR8D5RbTA7f2gWbee.jpg
WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-design.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-design.jpg
640-close-up-of-ceramics_600x600_crop_center.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\640-close-up-of-ceramics_600x600_crop_center.jpg
J-152-019-thumb-1600x900---3890.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\J-152-019-thumb-1600x900---3890.jpg
22222222.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\22222222.jpg
3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.jpeg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.jpeg
-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-sharecover.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-sharecover.jpg
Glass-recycling.jpg,ceramic_product,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\ceramic_product\Glass-recycling.jpg
016_2a2d9b08-8e22-428e-be37-585f08a246dc_2700x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\016_2a2d9b08-8e22-428e-be37-585f08a246dc_2700x.jpg
41F0KiwPjPL._AC_UF10001000_QL80_.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\41F0KiwPjPL._AC_UF10001000_QL80_.jpg
CCC-PDP-GrabBag-CoffeeAndTea--White_1400x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\CCC-PDP-GrabBag-CoffeeAndTea--White_1400x.jpg
00-staple-free-tea-bags-product-images-orvuii2bcls-p591403149-0-202205171557.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\00-staple-free-tea-bags-product-images-orvuii2bcls-p591403149-0-202205171557.jpg
225-green-coffee-beans-powder-225-g-with-lemongrass-ginger-green-original-imafbh9ygzhgqh82.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\225-green-coffee-beans-powder-225-g-with-lemongrass-ginger-green-original-imafbh9ygzhgqh82.jpeg
IMG_7701.JPG.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\IMG_7701.JPG.jpg
1200px-Latte_and_dark_coffee.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\1200px-Latte_and_dark_coffee.jpg
benefits-for-the-body.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\benefits-for-the-body.png
250-kerala-fresh-coffee-beans-powder-blended-with-chicory-80-20-original-imag9rfchctuww9g.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\250-kerala-fresh-coffee-beans-powder-blended-with-chicory-80-20-original-imag9rfchctuww9g.jpeg
CA4A5068_1000x1000.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\CA4A5068_1000x1000.jpg
shutterstock_1976758055.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\shutterstock_1976758055.jpg
Tassyam-Ground-Coffee-150-gm-SDL893659180-1-dc5dd.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Tassyam-Ground-Coffee-150-gm-SDL893659180-1-dc5dd.jpg
open-bags-and-collect-tea-leaves-for-composting.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\open-bags-and-collect-tea-leaves-for-composting.jpg
Tropical_1800x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Tropical_1800x.jpg
set-cup-of-tea-with-bag-bag-coffee-beans-coffee-vector-46052070.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\set-cup-of-tea-with-bag-bag-coffee-beans-coffee-vector-46052070.jpg
1000_F_303302310_FaotLOxeKozxXv11SZlhdiP30DhhTOIZ.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\1000_F_303302310_FaotLOxeKozxXv11SZlhdiP30DhhTOIZ.jpg
Green-Zipper-15-Tea-Bags-500x500.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Green-Zipper-15-Tea-Bags-500x500.png
MP000000016744408_658Wx734H_202303032000391.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\MP000000016744408_658Wx734H_202303032000391.jpeg
8906088701667_2_533x.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\8906088701667_2_533x.png
premiumcoffe.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\premiumcoffe.jpg
61N5Zw-CwkL._AC_UF10001000_QL80_.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\61N5Zw-CwkL._AC_UF10001000_QL80_.jpg
green-tea-for-weight-loss-8.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\green-tea-for-weight-loss-8.jpg
Coffee-and-tea-bags_Shutterstock_Jouke-van-Keulen.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Coffee-and-tea-bags_Shutterstock_Jouke-van-Keulen.jpg
pices-in-glass-armudu-with-coffee-beans-and-sugar-on-dark-background-2EW6TH7.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\pices-in-glass-armudu-with-coffee-beans-and-sugar-on-dark-background-2EW6TH7.jpg
ted-ground-coffee-beans-product-images-orvj6ewaogu-p602294106-1-202306100653.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\ted-ground-coffee-beans-product-images-orvj6ewaogu-p602294106-1-202306100653.jpg
FUR.TEA.47739945_1672739470040.webp,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\FUR.TEA.47739945_1672739470040.webp
coffe-1.jpg.webp,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffe-1.jpg.webp
WildlandCoffee-2.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\WildlandCoffee-2.jpg
154947875.wildland.packaging.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\154947875.wildland.packaging.png
Woman-Cooking-Onions-478x308.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Woman-Cooking-Onions-478x308.jpg
Types-Of-Coffee-Packaging.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Types-Of-Coffee-Packaging.jpg
l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.jpg
tea-5174668_1280-e1619903116935.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\tea-5174668_1280-e1619903116935.jpg
71VjiXtBQ4L._AC_UF8941000_QL80_.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\71VjiXtBQ4L._AC_UF8941000_QL80_.jpg
640px-TEDxAMS2011_044.JPG.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\640px-TEDxAMS2011_044.JPG.jpg
big_coffee_indian_style_instant_coffee-16457.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\big_coffee_indian_style_instant_coffee-16457.jpg
coffee-grounds-and-tea-bags.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee-grounds-and-tea-bags.png
71zKEKtQfL.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\71zKEKtQfL.jpg
5_327d531b-bc9d-43a7-b3b9-2db3c568ae2a_480x480.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\5_327d531b-bc9d-43a7-b3b9-2db3c568ae2a_480x480.png
creme-brulee-coffee-12oz-ground_900x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\creme-brulee-coffee-12oz-ground_900x.jpg
green-bin-coffee-tea-bags-1500x1917px.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\green-bin-coffee-tea-bags-1500x1917px.jpg
Teabags20and20coffee20filter20with20ground20coffee.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Teabags20and20coffee20filter20with20ground20coffee.jpeg
Hugo-Coffee-Tea-bags.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Hugo-Coffee-Tea-bags.jpeg
1_3__2.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\1_3__2.jpg
stock-photo-three-tea-bags-lie-on-a-background-of-coffee-beans-2135663021.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\stock-photo-three-tea-bags-lie-on-a-background-of-coffee-beans-2135663021.jpg
1000_F_607272060_auiUJOv4BIAP91ux7qJz74i3JAKbLegc.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\1000_F_607272060_auiUJOv4BIAP91ux7qJz74i3JAKbLegc.jpg
Maplenut-Large.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Maplenut-Large.png
71KmHGsjAQL.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\71KmHGsjAQL.jpg
composting-teabag.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\composting-teabag.jpg
set-isometric-line-coffee-beans-cup-tea-with-bag-vector-46606594.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\set-isometric-line-coffee-beans-cup-tea-with-bag-vector-46606594.jpg
depositphotos_6522878-stock-photo-coffee-beans-pads-and-tea.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\depositphotos_6522878-stock-photo-coffee-beans-pads-and-tea.jpg
RealCoffeeBag-2-1024x768.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\RealCoffeeBag-2-1024x768.jpg
Green-Coffee-Green-Tea-Bags-SDL352859297-1-9e4d7.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Green-Coffee-Green-Tea-Bags-SDL352859297-1-9e4d7.png
beans.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\beans.png
1-elaichi-tea-blended-with-100-natural-ground-1kg-1-pouch-original-imagpgyq39ssnd4s.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\1-elaichi-tea-blended-with-100-natural-ground-1kg-1-pouch-original-imagpgyq39ssnd4s.jpeg
p-glass-jars-with-tea-bags-and-paper-bags-with-coffee-beans-on-shelves-toned.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\p-glass-jars-with-tea-bags-and-paper-bags-with-coffee-beans-on-shelves-toned.jpg
tea-bags-ready-for-despatch-india-AR828D.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\tea-bags-ready-for-despatch-india-AR828D.jpg
Progetto-senza-titolo.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Progetto-senza-titolo.jpg
il_570xN.2192109093_s5rf.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\il_570xN.2192109093_s5rf.jpg
e-beans-freshly-roasted-product-images-orvzzb1wjpv-p596853334-0-202307051943.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\e-beans-freshly-roasted-product-images-orvzzb1wjpv-p596853334-0-202307051943.jpg
S7e1e604f3d034f399a52858e8be639dfQ.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\S7e1e604f3d034f399a52858e8be639dfQ.jpg
coffee-grounds.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee-grounds.jpg
png-transparent-instant-coffee-espresso-coffee-bag-tea-bag-coffee-food-tea-coffee.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\png-transparent-instant-coffee-espresso-coffee-bag-tea-bag-coffee-food-tea-coffee.png
71KmHGsjAQL._AC_UF10001000_QL80_.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\71KmHGsjAQL._AC_UF10001000_QL80_.jpg
IMG_20210615_140202_1_99c77e7f-6033-43bd-b5d6-bac37c2cb86b_1024x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\IMG_20210615_140202_1_99c77e7f-6033-43bd-b5d6-bac37c2cb86b_1024x.jpg
6_e1bf33f9-cb52-45ad-a2e4-8ff8b2f6dd6d_1800x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\6_e1bf33f9-cb52-45ad-a2e4-8ff8b2f6dd6d_1800x.jpg
Cool20facts20about20Tea2028629.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Cool20facts20about20Tea2028629.jpg
th-coffee-beans-top-view-with-shadow-isolated-on-white-background-1839213553.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\th-coffee-beans-top-view-with-shadow-isolated-on-white-background-1839213553.jpg
27r-used-coffee-grounds-1024x600.webp,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\27r-used-coffee-grounds-1024x600.webp
coffee-beans-leaf-tea-packed-paper-bag-storage-mockup-white-tag-logo_616001-3365.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee-beans-leaf-tea-packed-paper-bag-storage-mockup-white-tag-logo_616001-3365.jpg
gardening_website_350x2x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\gardening_website_350x2x.jpg
CoffeeBeans_1024x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\CoffeeBeans_1024x.jpg
coffee-and-tea-picture_csp1572201.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee-and-tea-picture_csp1572201.jpg
81T4CniZrgL._AC_UF10001000_QL80_.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\81T4CniZrgL._AC_UF10001000_QL80_.jpg
PS_ImmunityBoost_Pack-MockUp-with-Teabag_FRONT_600x.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\PS_ImmunityBoost_Pack-MockUp-with-Teabag_FRONT_600x.png
coffee_tea_bags.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee_tea_bags.jpg
Kilimanjaro-Tanzania-Roasted-Coffee-Beans-_2_1200x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Kilimanjaro-Tanzania-Roasted-Coffee-Beans-_2_1200x.jpg
239869-coffee.webp,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\239869-coffee.webp
sted-Coffee-Bean-Tea-Bags-for-400g-500g-1kg-Stand-up-Mylar-Zip-Lock-Pouches.webp,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\sted-Coffee-Bean-Tea-Bags-for-400g-500g-1kg-Stand-up-Mylar-Zip-Lock-Pouches.webp
2013-03-05-08.51.26.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\2013-03-05-08.51.26.png
Green-Coffee.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Green-Coffee.jpg
cup-coffee-coffee-beans_164008-356.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\cup-coffee-coffee-beans_164008-356.jpg
100-garcinia-cinnamon-arabica-green-coffee-coffee-beans-box-original-imagfyuvbhn6jghf.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\100-garcinia-cinnamon-arabica-green-coffee-coffee-beans-box-original-imagfyuvbhn6jghf.jpeg
coffee-beans-tea-leaves-storage-beans.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee-beans-tea-leaves-storage-beans.jpg
Coffee_TeaBags_RGB_2.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Coffee_TeaBags_RGB_2.jpg
3_d72a8c69-d0f8-4ace-9ca1-792ed274da2e_1024x.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\3_d72a8c69-d0f8-4ace-9ca1-792ed274da2e_1024x.png
Naivo-Craft-Coffee-With-Coffee-Brewing-Equipment.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Naivo-Craft-Coffee-With-Coffee-Brewing-Equipment.jpg
south-indian-filter-coffee-served-traditional-tumbler-cup-roasted-raw-beans_466689-88216.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\south-indian-filter-coffee-served-traditional-tumbler-cup-roasted-raw-beans_466689-88216.jpg
1JqctqHKmoMeugSMxsSKhpg.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\1JqctqHKmoMeugSMxsSKhpg.png
tea-morning-green-yellow.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\tea-morning-green-yellow.jpg
GlobalSeriesLiquidCoffeeBrews-ArabicCardamom-TrialImage_1200x1200.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\GlobalSeriesLiquidCoffeeBrews-ArabicCardamom-TrialImage_1200x1200.jpg
VksIbFlMs_orig_1080x1440_crop_center.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\VksIbFlMs_orig_1080x1440_crop_center.jpg
moringa-dip-bags-500x500.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\moringa-dip-bags-500x500.jpg
main-qimg-54e341d2fe11ce073c93be5f450cee44.webp,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\main-qimg-54e341d2fe11ce073c93be5f450cee44.webp
Cinnamon_4_1080x.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Cinnamon_4_1080x.jpg
coffee-tea-bags.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee-tea-bags.jpg
Top-5-Coffee-Producing-States-In-India.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Top-5-Coffee-Producing-States-In-India.png
Green-Beans-Coffee-2.png,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Green-Beans-Coffee-2.png
Green-Coffee-Bags.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\Green-Coffee-Bags.jpg
440-jaggery-hot-coffee-440gm-box-box-1-coffee-beans-foodia-original-imagmqtcjstu7ngm.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\440-jaggery-hot-coffee-440gm-box-box-1-coffee-beans-foodia-original-imagmqtcjstu7ngm.jpeg
tea-bags-and-coffee-beans-DE0A54.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\tea-bags-and-coffee-beans-DE0A54.jpg
ee38ee68adac618a6aa7dd4be54ce525.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\ee38ee68adac618a6aa7dd4be54ce525.jpg
tea-bag-recycling.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\tea-bag-recycling.jpg
coffee-beans-near-sack-tea-set-box-sugar-sackcloth_23-2148180210.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee-beans-near-sack-tea-set-box-sugar-sackcloth_23-2148180210.jpg
11856-01-Roasted-Chicory-Root-Powder-250g-1.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\11856-01-Roasted-Chicory-Root-Powder-250g-1.jpg
hd_panduranga_coffee_900x_afac79ed-a644-49e3-8145-f6b8f7caf3ad.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\hd_panduranga_coffee_900x_afac79ed-a644-49e3-8145-f6b8f7caf3ad.jpg
easy-disposable-drip-bag-coffee-tea-bags-ground-173299335.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\easy-disposable-drip-bag-coffee-tea-bags-ground-173299335.jpg
coffee-dip-bag.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\coffee-dip-bag.jpeg
zindagi_green_coffee_beans_400_gm_0.jpg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\zindagi_green_coffee_beans_400_gm_0.jpg
100-drip-coffee-bags-with-100-pure-arabica-coffee-powder-roast-original-imagbanvzakf9tcq.jpeg,coffee_tea_bags,train,C:\Users\GAME\Documents\GitHub\Waste\data\Organic\Organic\coffee_tea_bags\100-drip-coffee-bags-with-100-pure-arabica-coffee-powder-roast-original-imagbanvzakf9tcq.jpeg
63bcf2c160a1da17ec6c2e83-ubbi-disposable-diaper-sacks-lavender.jpg,diapers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\diapers\63bcf2c160a1da17ec6c2e83-ubbi-disposable-diaper-sacks-lavender.jpg
img-20220517-62834aa4b613d.png,diapers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\diapers\img-20220517-62834aa4b613d.png
nappies-environmental-impact-disposable-pollution-environment-soil-230432314.jpg,diapers,train,C:\Users\GAME\Documents\GitHub\Waste\data\Non-Recyclable\Non-Recyclable\diapers\nappies-environmental-impact-disposable-pollution-environment-soil-230432314.jpg
